Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour,Origin,Average Temp (°C),Precipitation (mm),Rain
2025-09-24,2025-10-01,Turkish Airlines,17h 50m,1,874.0,916.84,1070,Medium,Cheap,Autumn,49.01,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,20h 35m,1,874.0,916.84,1235,Medium,Cheap,Autumn,42.46,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,22h 15m,1,981.0,953.0,1335,Medium,Affordable,Autumn,44.09,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,26h 40m,1,874.0,953.0,1600,Long,Cheap,Autumn,32.78,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,22h 15m,1,874.0,953.0,1335,Medium,Cheap,Autumn,39.28,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,26h 50m,1,874.0,916.84,1610,Long,Cheap,Autumn,32.57,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,16h 50m,1,1029.0,953.0,1010,Short,Affordable,Autumn,61.13,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,26h 50m,1,874.0,953.0,1610,Long,Cheap,Autumn,32.57,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,17h 50m,1,1232.0,1274.84,1070,Medium,Affordable,Autumn,69.08,LA,24.2,0.0,No
2025-09-24,2025-10-01,Lufthansa,20h 55m,1,874.0,916.84,1255,Medium,Cheap,Autumn,41.78,LA,24.2,0.0,No
2025-09-24,2025-10-01,Lufthansa,19h 30m,1,985.0,1027.84,1170,Medium,Affordable,Autumn,50.51,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,20h 35m,1,1107.0,1149.84,1235,Medium,Affordable,Autumn,53.78,LA,24.2,0.0,No
2025-09-24,2025-10-01,Qatar Airways,21h 50m,1,909.0,892.0,1310,Medium,Cheap,Autumn,41.63,LA,24.2,0.0,No
2025-09-24,2025-10-01,Qatar Airways,22h 20m,1,779.0,953.0,1340,Medium,Cheap,Autumn,34.88,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,16h 50m,1,874.0,950.0,1010,Short,Cheap,Autumn,51.92,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,21h 10m,1,1222.0,1264.84,1270,Medium,Affordable,Autumn,57.73,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,16h 50m,1,826.0,868.84,1010,Short,Cheap,Autumn,49.07,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,17h 50m,1,981.0,953.0,1070,Medium,Affordable,Autumn,55.01,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,17h 50m,1,1321.0,1363.84,1070,Medium,Affordable,Autumn,74.07,LA,24.2,0.0,No
2025-09-24,2025-10-01,"Lufthansa, MEA",15h 55m,1,874.0,953.0,955,Short,Cheap,Autumn,54.91,LA,24.2,0.0,No
2025-09-24,2025-10-01,Lufthansa,19h 30m,1,1102.0,1144.84,1170,Medium,Affordable,Autumn,56.51,LA,24.2,0.0,No
2025-09-24,2025-10-01,Qatar Airways,21h 50m,1,1102.0,1144.84,1310,Medium,Affordable,Autumn,50.47,LA,24.2,0.0,No
2025-09-24,2025-10-01,Qatar Airways,27h 40m,1,874.0,916.84,1660,Long,Cheap,Autumn,31.59,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,21h 10m,1,874.0,916.84,1270,Medium,Cheap,Autumn,41.29,LA,24.2,0.0,No
2025-09-24,2025-10-01,Lufthansa,20h 55m,1,1169.0,1211.84,1255,Medium,Affordable,Autumn,55.89,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,21h 10m,1,1111.0,1153.84,1270,Medium,Affordable,Autumn,52.49,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,17h 50m,1,987.0,1029.84,1070,Medium,Affordable,Autumn,55.35,LA,24.2,0.0,No
2025-09-24,2025-10-01,"Lufthansa, MEA",16h 55m,1,1117.0,1159.84,1015,Short,Affordable,Autumn,66.03,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,20h 35m,1,1072.0,1114.84,1235,Medium,Affordable,Autumn,52.08,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,22h 15m,1,1004.0,1046.84,1335,Medium,Affordable,Autumn,45.12,LA,24.2,0.0,No
2025-09-24,2025-10-01,"United Airlines, Lufthansa",20h 55m,1,1067.0,1109.84,1255,Medium,Affordable,Autumn,51.01,LA,24.2,0.0,No
2025-09-24,2025-10-01,Lufthansa,19h 30m,1,1100.0,1142.84,1170,Medium,Affordable,Autumn,56.41,LA,24.2,0.0,No
2025-09-24,2025-10-01,"United Airlines, Lufthansa",20h 55m,1,1079.0,1121.84,1255,Medium,Affordable,Autumn,51.59,LA,24.2,0.0,No
2025-09-24,2025-10-01,"Lufthansa, United Airlines",19h 30m,1,1100.0,1142.84,1170,Medium,Affordable,Autumn,56.41,LA,24.2,0.0,No
2025-09-24,2025-10-01,Turkish Airlines,21h 10m,1,1124.0,1166.84,1270,Medium,Affordable,Autumn,53.1,LA,24.2,0.0,No
2025-10-01,2025-10-08,Turkish Airlines,20h 35m,1,909.0,953.0,1235,Medium,Cheap,Autumn,44.16,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,16h 50m,1,853.0,892.0,1010,Short,Cheap,Autumn,50.67,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Qatar Airways,21h 50m,1,909.0,953.0,1310,Medium,Cheap,Autumn,41.63,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Qatar Airways,22h 20m,1,909.0,953.0,1340,Medium,Cheap,Autumn,40.7,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Autumn,42.94,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,16h 50m,1,909.0,953.0,1010,Short,Cheap,Autumn,54.0,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,909.0,953.0,1070,Medium,Cheap,Autumn,50.97,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,20h 35m,1,902.0,953.0,1235,Medium,Cheap,Autumn,43.82,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,16h 50m,1,833.0,892.0,1010,Short,Cheap,Autumn,49.49,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Qatar Airways,21h 50m,1,902.0,953.0,1310,Medium,Cheap,Autumn,41.31,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Qatar Airways,22h 20m,1,902.0,953.0,1340,Medium,Cheap,Autumn,40.39,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,21h 10m,1,902.0,953.0,1270,Medium,Cheap,Autumn,42.61,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,16h 50m,1,902.0,953.0,1010,Short,Cheap,Autumn,53.58,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,902.0,953.0,1070,Medium,Cheap,Autumn,50.58,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,883.0,953.0,1070,Medium,Cheap,Autumn,49.51,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,20h 35m,1,883.0,953.0,1235,Medium,Cheap,Autumn,42.9,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,21h 10m,1,874.0,953.0,1270,Medium,Cheap,Autumn,41.29,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,20h 35m,1,874.0,953.0,1235,Medium,Cheap,Autumn,42.46,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,874.0,953.0,1070,Medium,Cheap,Autumn,49.01,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,22h 15m,1,920.0,971.0,1335,Medium,Cheap,Autumn,41.35,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,26h 40m,1,842.0,953.0,1600,Long,Cheap,Autumn,31.58,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,16h 50m,1,874.0,953.0,1010,Short,Cheap,Autumn,51.92,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,21h 10m,1,920.0,953.0,1270,Medium,Cheap,Autumn,43.46,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,22h 15m,1,874.0,953.0,1335,Medium,Cheap,Autumn,39.28,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,26h 50m,1,969.0,953.0,1610,Long,Affordable,Autumn,36.11,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,26h 40m,1,874.0,953.0,1600,Long,Cheap,Autumn,32.78,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,969.0,1011.84,1070,Medium,Affordable,Autumn,54.34,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,26h 50m,1,927.0,969.84,1610,Long,Cheap,Autumn,34.55,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,17h 50m,1,837.0,879.84,1070,Medium,Cheap,Autumn,46.93,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,20h 35m,1,874.0,916.84,1235,Medium,Cheap,Autumn,42.46,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,23h 20m,1,874.0,916.84,1400,Medium,Cheap,Autumn,37.46,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,21h 10m,1,943.0,985.84,1270,Medium,Affordable,Autumn,44.55,LA,23.6,0.1,Yes
2025-10-01,2025-10-08,Turkish Airlines,23h 20m,1,843.0,885.84,1400,Medium,Cheap,Autumn,36.13,LA,23.6,0.1,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,909.0,953.0,1235,Medium,Cheap,Autumn,44.16,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,16h 50m,1,853.0,892.0,1010,Short,Cheap,Autumn,50.67,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,21h 50m,1,909.0,953.0,1310,Medium,Cheap,Autumn,41.63,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,22h 20m,1,909.0,953.0,1340,Medium,Cheap,Autumn,40.7,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Autumn,42.94,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,16h 50m,1,901.0,919.0,1010,Short,Cheap,Autumn,53.52,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,901.0,919.0,1235,Medium,Cheap,Autumn,43.77,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,17h 50m,1,909.0,953.0,1070,Medium,Cheap,Autumn,50.97,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,874.0,953.0,1235,Medium,Cheap,Autumn,42.46,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,16h 50m,1,779.0,892.0,1010,Short,Cheap,Autumn,46.28,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,21h 50m,1,874.0,953.0,1310,Medium,Cheap,Autumn,40.03,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,22h 20m,1,874.0,953.0,1340,Medium,Cheap,Autumn,39.13,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,21h 10m,1,874.0,953.0,1270,Medium,Cheap,Autumn,41.29,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,16h 50m,1,874.0,919.0,1010,Short,Cheap,Autumn,51.92,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,874.0,919.0,1235,Medium,Cheap,Autumn,42.46,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,17h 50m,1,874.0,953.0,1070,Medium,Cheap,Autumn,49.01,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Air France,19h 15m,1,1063.0,892.0,1155,Medium,Affordable,Autumn,55.22,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Air France,34h 05m,1,779.0,953.0,2045,Long,Cheap,Autumn,22.86,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,22h 20m,1,874.0,897.0,1340,Medium,Cheap,Autumn,39.13,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,781.0,953.0,1235,Medium,Cheap,Autumn,37.94,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,21h 10m,1,874.0,950.0,1270,Medium,Cheap,Autumn,41.29,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,16h 50m,1,826.0,919.0,1010,Short,Cheap,Autumn,49.07,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,33h 15m,1,874.0,953.0,1995,Long,Cheap,Autumn,26.29,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,22h 20m,1,874.0,971.0,1340,Medium,Cheap,Autumn,39.13,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,843.0,953.0,1235,Medium,Cheap,Autumn,40.96,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,17h 50m,1,843.0,953.0,1070,Medium,Cheap,Autumn,47.27,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,20h 35m,1,842.0,953.0,1235,Medium,Cheap,Autumn,40.91,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Turkish Airlines,17h 50m,1,874.0,916.84,1070,Medium,Cheap,Autumn,49.01,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,21h 50m,1,874.0,916.84,1310,Medium,Cheap,Autumn,40.03,LA,20.9,0.2,Yes
2025-10-08,2025-10-15,Qatar Airways,27h 40m,1,874.0,916.84,1660,Long,Cheap,Autumn,31.59,LA,20.9,0.2,Yes
2025-10-15,2025-10-22,Turkish Airlines,20h 35m,1,907.0,953.0,1235,Medium,Cheap,Autumn,44.06,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,853.0,892.0,1010,Short,Cheap,Autumn,50.67,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Qatar Airways,21h 50m,1,907.0,953.0,1310,Medium,Cheap,Autumn,41.54,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Qatar Airways,22h 20m,1,907.0,953.0,1340,Medium,Cheap,Autumn,40.61,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,21h 10m,1,907.0,953.0,1270,Medium,Cheap,Autumn,42.85,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,907.0,953.0,1010,Short,Cheap,Autumn,53.88,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,17h 50m,1,907.0,953.0,1070,Medium,Cheap,Autumn,50.86,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,833.0,892.0,1010,Short,Cheap,Autumn,49.49,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,20h 35m,1,874.0,953.0,1235,Medium,Cheap,Autumn,42.46,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,779.0,892.0,1010,Short,Cheap,Autumn,46.28,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Qatar Airways,21h 50m,1,874.0,953.0,1310,Medium,Cheap,Autumn,40.03,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Qatar Airways,22h 20m,1,874.0,953.0,1340,Medium,Cheap,Autumn,39.13,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,21h 10m,1,874.0,953.0,1270,Medium,Cheap,Autumn,41.29,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,874.0,953.0,1010,Short,Cheap,Autumn,51.92,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,17h 50m,1,874.0,953.0,1070,Medium,Cheap,Autumn,49.01,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,22h 15m,1,920.0,953.0,1335,Medium,Cheap,Autumn,41.35,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,26h 40m,1,874.0,953.0,1600,Long,Cheap,Autumn,32.78,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,22h 15m,1,874.0,953.0,1335,Medium,Cheap,Autumn,39.28,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,26h 50m,1,874.0,953.0,1610,Long,Cheap,Autumn,32.57,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,16h 50m,1,842.0,953.0,1010,Short,Cheap,Autumn,50.02,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,26h 40m,1,874.0,957.0,1600,Long,Cheap,Autumn,32.78,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,26h 50m,1,969.0,953.0,1610,Long,Affordable,Autumn,36.11,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,17h 50m,1,842.0,953.0,1070,Medium,Cheap,Autumn,47.21,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,20h 35m,1,927.0,969.84,1235,Medium,Cheap,Autumn,45.04,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,23h 20m,1,874.0,916.84,1400,Medium,Cheap,Autumn,37.46,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,26h 40m,1,874.0,916.84,1600,Long,Cheap,Autumn,32.78,LA,21.7,0.3,Yes
2025-10-15,2025-10-22,Turkish Airlines,17h 50m,1,874.0,916.84,1070,Medium,Cheap,Autumn,49.01,LA,21.7,0.3,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,909.0,953.0,1235,Medium,Cheap,Autumn,44.16,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,847.0,953.0,1040,Short,Cheap,Autumn,48.87,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,39h 00m,1,909.0,953.0,2340,Long,Cheap,Autumn,23.31,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,29h 55m,1,909.0,953.0,1795,Long,Cheap,Autumn,30.38,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1,909.0,919.0,1270,Medium,Cheap,Autumn,42.94,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,909.0,919.0,1040,Short,Cheap,Autumn,52.44,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,909.0,892.0,1235,Medium,Cheap,Autumn,44.16,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,853.0,953.0,1040,Short,Cheap,Autumn,49.21,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,26h 40m,1,909.0,953.0,1600,Long,Cheap,Autumn,34.09,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,909.0,953.0,1040,Short,Cheap,Autumn,52.44,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,26h 50m,1,909.0,953.0,1610,Long,Cheap,Autumn,33.88,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,909.0,892.0,1040,Short,Cheap,Autumn,52.44,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,21h 50m,1,853.0,895.84,1310,Medium,Cheap,Autumn,39.07,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,22h 10m,1,879.0,921.84,1330,Medium,Cheap,Autumn,39.65,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,833.0,892.0,1040,Short,Cheap,Autumn,48.06,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,21h 50m,1,909.0,953.0,1310,Medium,Cheap,Autumn,41.63,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,22h 10m,1,909.0,953.0,1330,Medium,Cheap,Autumn,41.01,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Autumn,42.94,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,909.0,919.0,1235,Medium,Cheap,Autumn,44.16,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Air France,17h 30m,1,879.0,953.0,1050,Short,Cheap,Autumn,50.23,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Air France,31h 10m,1,909.0,892.0,1870,Long,Cheap,Autumn,29.17,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,833.0,953.0,1235,Medium,Cheap,Autumn,40.47,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,22h 10m,1,909.0,919.0,1330,Medium,Cheap,Autumn,41.01,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1,902.0,919.0,1270,Medium,Cheap,Autumn,42.61,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,902.0,919.0,1040,Short,Cheap,Autumn,52.04,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,902.0,892.0,1235,Medium,Cheap,Autumn,43.82,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,833.0,953.0,1040,Short,Cheap,Autumn,48.06,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,902.0,953.0,1040,Short,Cheap,Autumn,52.04,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,26h 50m,1,879.0,885.0,1610,Long,Cheap,Autumn,32.76,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,909.0,885.0,1040,Short,Cheap,Autumn,52.44,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,26h 40m,1,867.0,919.0,1600,Long,Cheap,Autumn,32.51,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,867.0,919.0,1040,Short,Cheap,Autumn,50.02,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,21h 50m,1,902.0,919.0,1310,Medium,Cheap,Autumn,41.31,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Qatar Airways,27h 15m,1,902.0,919.0,1635,Long,Cheap,Autumn,33.1,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,20h 35m,1,878.0,957.0,1235,Medium,Cheap,Autumn,42.66,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,23h 15m,1,1070.0,953.0,1395,Medium,Affordable,Autumn,46.02,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,26h 50m,1,902.0,919.0,1610,Long,Cheap,Autumn,33.61,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,17h 20m,1,901.0,953.0,1040,Short,Cheap,Autumn,51.98,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,23h 15m,1,902.0,953.0,1395,Medium,Cheap,Autumn,38.8,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,24h 00m,1,909.0,919.0,1440,Medium,Cheap,Autumn,37.88,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Air France,17h 30m,1,909.0,951.84,1050,Short,Cheap,Autumn,51.94,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Air France,31h 10m,1,902.0,944.84,1870,Long,Cheap,Autumn,28.94,LA,20.5,0.23,Yes
2025-10-22,2025-10-29,Turkish Airlines,21h 10m,1,902.0,944.84,1270,Medium,Cheap,Autumn,42.61,LA,20.5,0.23,Yes
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1,909.0,953.0,1270,Medium,Cheap,Autumn,42.94,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,841.0,953.0,1040,Short,Cheap,Autumn,48.52,LA,19.0,0.0,No
2025-10-29,2025-11-05,Air France,19h 00m,2,909.0,953.0,1140,Medium,Cheap,Autumn,47.84,LA,19.0,0.0,No
2025-10-29,2025-11-05,Air France,31h 10m,1,909.0,953.0,1870,Long,Cheap,Autumn,29.17,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1,909.0,892.0,1285,Medium,Cheap,Autumn,42.44,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,853.0,953.0,1040,Short,Cheap,Autumn,49.21,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,909.0,953.0,1040,Short,Cheap,Autumn,52.44,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1,909.0,953.0,1285,Medium,Cheap,Autumn,42.44,LA,19.0,0.0,No
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1,909.0,953.0,1305,Medium,Cheap,Autumn,41.79,LA,19.0,0.0,No
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1,909.0,953.0,1330,Medium,Cheap,Autumn,41.01,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,27h 20m,1,909.0,953.0,1640,Long,Cheap,Autumn,33.26,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,909.0,892.0,1040,Short,Cheap,Autumn,52.44,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,27h 50m,1,853.0,895.84,1670,Long,Cheap,Autumn,30.65,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,1415.0,1457.84,1040,Short,Expensive,Autumn,81.63,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,21h 10m,1,902.0,953.0,1270,Medium,Cheap,Autumn,42.61,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,833.0,892.0,1040,Short,Cheap,Autumn,48.06,LA,19.0,0.0,No
2025-10-29,2025-11-05,Qatar Airways,21h 45m,1,902.0,953.0,1305,Medium,Cheap,Autumn,41.47,LA,19.0,0.0,No
2025-10-29,2025-11-05,Qatar Airways,22h 10m,1,902.0,953.0,1330,Medium,Cheap,Autumn,40.69,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,21h 25m,1,902.0,953.0,1285,Medium,Cheap,Autumn,42.12,LA,19.0,0.0,No
2025-10-29,2025-11-05,Turkish Airlines,17h 20m,1,902.0,953.0,1040,Short,Cheap,Autumn,52.04,LA,19.0,0.0,No
